fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type,quality_category,total_acidity,bound_sulfur_dioxide,sugar_to_alcohol,density_alcohol_ratio,free_sulfur_ratio,acidity_to_pH,wine_type_encoded,quality_category_encoded
7.0,0.15,0.38,15.3,0.045,54.0,120.0,0.9975,3.18,0.42,9.8,6,white,medium,7.15,66.0,1.5610651974288339,0.10177532904805632,0.4499962500312497,2.247720842502358,1,2
7.3,0.28,0.42,1.2,0.033,29.0,142.0,0.99205,3.17,0.43,10.7,4,white,low,7.58,113.0,0.11213905242500702,0.09270628913185684,0.20422391391609918,2.3904131188899402,1,1
6.1,0.18,0.38,2.3,0.033,28.0,111.0,0.98962,3.16,0.49,12.4,6,white,medium,6.279999999999999,83.0,0.1854689137972744,0.0798016289008951,0.2522499797299123,1.9867130654856056,1,2
7.0,0.53,0.43,6.1,0.029,6.0,76.0,0.99118,3.08,0.5,12.5,8,white,high,7.53,70.0,0.4879609631229502,0.07928805695544357,0.07894632965355719,2.4440116845180135,1,0
6.5,0.36,0.38,10.2,0.028,20.0,82.0,0.99274,3.1,0.43,12.1,7,white,high,6.86,62.0,0.8429055449962813,0.0820378481117263,0.2438994646406751,2.2121896162528216,1,0
7.5,0.25,0.47,4.1,0.041,78.5,163.0,0.99184,2.92,0.59,11.3,6,white,medium,7.75,68.0,0.3627997522343155,0.0877656844527033,0.5736533145840597,2.6532009585758303,1,2
6.7,0.24,0.41,2.9,0.039,48.0,122.0,0.99052,3.25,0.43,12.0,5,white,medium,6.94,74.0,0.24164652945587867,0.08253645529539205,0.393439398037721,2.134727776068902,1,2
6.6,0.25,0.33,8.5,0.042,29.0,141.0,0.99546,3.28,0.6,10.4,5,white,medium,6.85,112.0,0.8172291125853284,0.09570810498990481,0.2056723001964525,2.0877781164279186,1,2
6.4,0.15,0.4,1.5,0.042,23.0,87.0,0.98972,3.11,0.46,12.2,7,white,high,6.550000000000001,64.0,0.12294074256208509,0.08111794115236458,0.2643647774163515,2.1054323368691743,1,0
6.3,0.28,0.3,3.1,0.039,24.0,115.0,0.9942,3.05,0.43,8.6,5,white,medium,6.58,91.0,0.36042320660388333,0.1155912103243809,0.20869383744489178,2.156669944280564,1,2
7.1,0.28,0.35,3.5,0.028,35.0,91.0,0.99022,2.96,0.33,12.1,5,white,medium,7.38,56.0,0.2892322948516652,0.08182960085943311,0.38461115811914154,2.4924012158054714,1,2
6.6,0.35,0.34,4.9,0.032,9.0,125.0,0.99253,3.32,0.81,12.0,5,white,medium,6.949999999999999,116.0,0.40829930839096745,0.08270394133822181,0.07199942400460796,2.0927431496537188,1,2
6.0,0.35,0.51,1.2,0.029,10.0,102.0,0.9903,3.46,0.42,11.9,6,white,medium,6.35,92.0,0.1008318628686665,0.08321149483236702,0.0980382545269164,1.834729846865068,1,2
5.8,0.31,0.32,4.5,0.024,28.0,94.0,0.98906,3.25,0.52,13.7,7,white,high,6.109999999999999,66.0,0.32844317932997596,0.07218889132180134,0.2978691716045574,1.8794217163949554,1,0
6.6,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,3.22,0.72,11.3,6,white,medium,6.77,45.0,0.2300681355632245,0.08773205910981328,0.42307149908334507,2.101831729276622,1,2
8.5,0.23,0.4,9.9,0.036,24.0,88.0,0.9951,3.02,0.42,10.5,6,white,medium,8.73,64.0,0.9427673554899534,0.09476240358061137,0.27272417358893647,2.8897715988083417,1,2
6.1,0.2,0.34,9.5,0.041,38.0,201.0,0.995,3.14,0.44,10.1,3,white,low,6.3,163.0,0.9405009405009406,0.09850509850509852,0.18905378580206067,2.005730659025788,1,1
6.3,0.37,0.37,1.5,0.024,12.0,76.0,0.98876,2.94,0.39,12.3,6,white,medium,6.67,64.0,0.1219413055849118,0.08038045687342492,0.15789265930711438,2.26793607616457,1,2
6.2,0.36,0.38,3.2,0.031,20.0,89.0,0.98956,3.06,0.33,12.0,7,white,high,6.5600000000000005,69.0,0.26664444629614203,0.0824564619615032,0.22471657621824473,2.1430904933028425,1,0
6.3,0.28,0.47,11.2,0.04,61.0,183.0,0.99592,3.12,0.51,9.5,6,white,medium,6.58,122.0,1.1788232817598148,0.1048226502473424,0.33333151184966203,2.108298622236463,1,2
7.6,0.27,0.52,3.2,0.043,28.0,152.0,0.99129,3.02,0.53,11.4,6,white,medium,7.869999999999999,124.0,0.2806771335847733,0.0869476361722656,0.18420931441240518,2.6050976497848395,1,2
7.0,0.25,0.45,2.3,0.045,40.0,118.0,0.99064,3.16,0.48,11.9,7,white,high,7.25,78.0,0.19326107049827745,0.08324006386017982,0.3389801781340836,2.293577981651376,1,0
9.65,0.24,0.49,4.9,0.032,3.0,18.0,0.99368,2.85,0.54,10.0,6,white,medium,9.94,15.0,0.4899510048995101,0.09935806419358065,0.1666574079217821,3.287437887356215,1,2
6.8,0.13,0.39,1.4,0.034,19.0,102.0,0.99121,3.23,0.6,11.3,7,white,high,6.93,83.0,0.12388284222635164,0.08770993717370144,0.18627268360114116,2.1448467966573816,1,0
6.6,0.6799999999999999,0.5,1.5,0.045,30.0,133.0,0.99104,3.25,0.48,11.7,5,white,medium,7.38,103.0,0.1281941714383386,0.08469703444150074,0.2255622138179412,2.270070747462319,1,2
5.1,0.33,0.27,6.7,0.022,44.0,129.0,0.99221,3.36,0.39,11.0,7,white,high,5.43,85.0,0.6090355422234343,0.09019270975365877,0.3410826272664553,1.6155905980362988,1,0
6.7,0.34,0.4,2.1,0.033,34.0,111.0,0.98924,2.97,0.48,12.2,7,white,high,7.04,77.0,0.17211703958691912,0.0810786001147447,0.3063035468148935,2.3695725345001684,1,0
6.7,0.14,0.51,4.3,0.028,57.0,124.0,0.99176,2.91,0.54,10.7,7,white,high,6.84,67.0,0.4018316045229418,0.09267918886085413,0.4596737123087717,2.3497080041222946,1,0
7.0,0.26,0.34,10.9,0.038,25.0,84.0,0.99432,3.11,0.34,10.9,6,white,medium,7.26,59.0,0.9999082652967618,0.09121365012384185,0.29761550457732644,2.333654773384764,1,2
6.5,0.29,0.26,7.0,0.04,18.0,113.0,0.99366,3.17,0.38,10.2,6,white,medium,6.79,95.0,0.6862072345848447,0.09740809724536811,0.1592906257466748,2.1412803532008833,1,2
7.6,0.21,0.49,2.5,0.047,20.0,130.0,0.99178,3.15,0.48,11.1,5,white,medium,7.81,110.0,0.22520493649220794,0.08934150076569679,0.15384497042330442,2.4785782291336083,1,2
7.7,0.26,0.51,2.6,0.045,26.0,159.0,0.99126,3.0,0.5,11.2,6,white,medium,7.96,133.0,0.23212213195250428,0.08849745558432284,0.1635209841447538,2.652449183605465,1,2
7.7,0.25,0.49,2.5,0.047,31.0,169.0,0.99252,3.07,0.57,10.6,6,white,medium,7.95,138.0,0.23582680879162346,0.09362512970474483,0.18343086727297472,2.5887333116248783,1,2
7.6,0.35,0.46,14.7,0.047,33.0,151.0,0.99709,3.03,0.53,10.3,5,white,medium,7.949999999999999,118.0,1.4270459178720512,0.09679545675177167,0.21854159906225787,2.6228967337512374,1,2
6.9,0.3,0.36,4.5,0.054,31.0,203.0,0.99513,3.4,0.57,10.4,4,white,low,7.2,172.0,0.4326507066628209,0.0956763772714162,0.15270860734676184,2.1170244045868865,1,1
6.7,0.24,0.46,2.2,0.033,19.0,111.0,0.99045,3.1,0.62,11.9,6,white,medium,6.94,92.0,0.18485841525922192,0.08322409881522562,0.17116962910244052,2.2379877458884234,1,2
6.5,0.23,0.39,1.9,0.036,41.0,98.0,0.99,3.19,0.43,11.9,7,white,high,6.73,57.0,0.1596504495420553,0.08318628686664986,0.4183630779277762,2.1090567220307115,1,0
7.6,0.23,0.34,1.6,0.043,24.0,129.0,0.99305,3.12,0.7,10.4,5,white,medium,7.83,105.0,0.153831362369003,0.09547639650033651,0.18604506941806653,2.5088112784363985,1,2
6.5,0.24,0.39,16.05,0.052,22.0,126.0,0.99888,3.11,0.47,9.2,6,white,medium,6.74,104.0,1.5670384807914588,0.1085621128138246,0.17460178887469147,2.1665059466409518,1,2
6.3,0.17,0.32,4.2,0.04,37.0,117.0,0.99182,3.24,0.43,11.3,6,white,medium,6.47,80.0,0.37164852667905496,0.08776391469781436,0.31623661336227893,1.9962974390620178,1,2
6.7,0.21,0.37,2.5,0.034,35.0,89.0,0.9913,3.25,0.5,11.0,7,white,high,6.91,54.0,0.22725206799381875,0.09010999000090901,0.39325400838192826,2.125499846201169,1,0
5.9,0.28,0.39,1.4,0.031,47.0,147.0,0.98836,3.08,0.64,12.9,7,white,high,6.180000000000001,100.0,0.10851871947911014,0.0766111154174095,0.3197257161515908,2.0058422590068163,1,0
5.9,0.19,0.37,0.8,0.027,3.0,21.0,0.9897,3.09,0.31,10.8,5,white,medium,6.090000000000001,18.0,0.07406721599851866,0.0916304045921674,0.14285034045997808,1.9702361695244262,1,2
6.2,0.25,0.42,8.0,0.049,53.0,206.0,0.99586,3.16,0.47,9.1,6,white,medium,6.45,153.0,0.8790242830458193,0.10942314031425118,0.2572803044645414,2.0404935147105348,1,2
5.6,0.18,0.27,1.7,0.03,31.0,103.0,0.98892,3.35,0.37,12.9,6,white,medium,5.779999999999999,72.0,0.13177273079606233,0.07665452290520115,0.30096795176745855,1.724858251268278,1,2
5.5,0.18,0.22,5.5,0.037,10.0,86.0,0.99156,3.46,0.44,12.2,5,white,medium,5.68,76.0,0.4507827227276453,0.08126874846324073,0.11627771770095696,1.6411441779832419,1,2
7.4,0.23,0.38,8.6,0.052,41.0,150.0,0.99534,3.06,0.46,10.3,5,white,medium,7.630000000000001,109.0,0.8348704009319483,0.09662557033297738,0.27333151112325915,2.492649460960471,1,2
7.2,0.17,0.37,6.9,0.059,47.0,128.0,0.99322,3.08,0.46,11.0,7,white,high,7.37,81.0,0.6272157076629398,0.09028451958912827,0.3671846313700674,2.3920804933463162,1,0
7.6,0.3,0.38,2.1,0.043,10.0,98.0,0.99296,3.17,0.65,11.0,5,white,medium,7.8999999999999995,88.0,0.19089173711480775,0.09026088537405691,0.10203977510433566,2.491327656890571,1,2
5.0,0.24,0.21,2.2,0.039,31.0,100.0,0.99098,3.69,0.62,11.7,6,white,medium,5.24,69.0,0.18801811810956331,0.0846919066746432,0.30999690003099967,1.419669466269304,1,2
6.1,0.21,0.38,1.5,0.039,37.0,122.0,0.98972,3.2,0.43,12.0,6,white,medium,6.31,85.0,0.12498958420131656,0.08246979418381803,0.3032762026540766,1.9712589815682597,1,2
6.5,0.33,0.38,2.5,0.047,30.0,148.0,0.98964,3.17,0.43,12.7,6,white,medium,6.83,118.0,0.19683489489016615,0.07791827415164161,0.20270133309910068,2.153894670450962,1,2
6.3,0.35,0.26,16.05,0.061,59.0,198.0,0.99918,3.11,0.49,8.8,5,white,medium,6.6499999999999995,139.0,1.5670384807914588,0.11353028064992614,0.29797829303892404,2.1375763420122147,1,2
6.6,0.25,0.35,2.9,0.034,38.0,121.0,0.99008,3.19,0.4,12.8,6,white,medium,6.85,83.0,0.22654480118740722,0.07734395750332004,0.31404699134717895,2.146662488248198,1,2
6.5,0.16,0.33,4.8,0.043,45.0,114.0,0.992,3.18,0.44,11.2,6,white,medium,6.66,69.0,0.42853316668154634,0.08856352111418624,0.39473337953175847,2.0936812323168814,1,2
6.6,0.39,0.39,11.9,0.057,51.0,221.0,0.99851,3.26,0.51,8.9,6,white,medium,6.989999999999999,170.0,1.3369284350073025,0.11217953038984384,0.23076818656929154,2.143514259429623,1,2
5.6,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5,white,medium,5.79,51.0,0.08034996875278994,0.08840817784126419,0.5048494674808982,1.6538131962296487,1,2
6.2,0.25,0.39,1.3,0.051,42.0,135.0,0.9906,3.23,0.4,11.1,6,white,medium,6.45,93.0,0.11710656697594812,0.08923520403567248,0.3111088066014326,1.9962859795728878,1,2
6.9,0.22,0.43,6.4,0.042,34.0,115.0,0.99293,3.05,0.51,10.8,6,white,medium,7.12,81.0,0.5925377279881493,0.0919294509767614,0.29564960304693,2.333661094723042,1,2
6.2,0.19,0.29,4.3,0.045,33.0,126.0,0.99658,3.18,0.42,9.3,6,white,medium,6.390000000000001,93.0,0.4623158800129018,0.10714761853564132,0.2619026833120372,2.0088022634391702,1,2
5.9,0.33,0.32,8.1,0.038,9.0,34.0,0.9911,3.22,0.36,12.7,7,white,high,6.23,25.0,0.6377450594441383,0.07803322573025746,0.26469809711479075,1.9341819310773052,1,0
7.8,0.17,0.5,1.3,0.045,35.0,140.0,0.9904,3.16,0.4,12.0,6,white,medium,7.97,105.0,0.10832430630780769,0.08252645612865595,0.2499982142984693,2.5213540018981333,1,2
5.5,0.19,0.27,0.9,0.04,52.0,103.0,0.99026,3.5,0.39,11.2,5,white,medium,5.69,51.0,0.08034996875278994,0.08840817784126419,0.5048494674808982,1.6252499285918312,1,2
6.2,0.23,0.36,16.05,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,6,white,medium,6.430000000000001,93.0,1.5670384807914588,0.11356209521645268,0.2846131952831132,1.9900959455277007,1,2
7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.99568,3.2,0.47,10.4,6,white,medium,7.5200000000000005,109.0,0.8364580328814537,0.09572925680223056,0.2922058947669171,2.349265854420494,1,2
5.8,0.39,0.47,7.5,0.027,12.0,88.0,0.9907,3.38,0.45,14.0,6,white,medium,6.1899999999999995,76.0,0.5356760231412042,0.07075923148346547,0.13636208679446823,1.8308192842354332,1,2
7.6,0.25,0.6400000000000001,4.6,0.035,51.0,272.125,0.99018,3.03,0.43,13.1,6,white,medium,7.85,208.0,0.3511182352492176,0.07558049003892833,0.17346879772517781,2.5899043220059386,1,2
5.8,0.29,0.33,3.7,0.029,30.0,88.0,0.98994,3.25,0.42,12.3,6,white,medium,6.09,58.0,0.3007885537761158,0.08047638403381839,0.3409052169861706,1.8732697631498,1,2
7.2,0.4,0.38,2.2,0.03,40.0,109.0,0.99075,3.27,0.46,12.6,6,white,medium,7.6000000000000005,69.0,0.1745893183080708,0.0786247123244187,0.36696911037513413,2.3234484867013148,1,2
6.8,0.39,0.34,7.4,0.02,38.0,133.0,0.99212,3.18,0.44,12.0,7,white,high,7.1899999999999995,95.0,0.6166152820598284,0.08266977751854013,0.28571213750272556,2.260295504558315,1,0
6.1,0.17,0.42,15.1,0.033,28.0,124.0,0.99684,2.87,0.47,9.5,5,white,medium,6.27,96.0,1.5670384807914588,0.10491948215977266,0.22580463060781766,2.1839080459770113,1,2
7.1,0.36,0.37,4.8,0.019,39.0,114.0,0.99036,3.08,0.49,12.7,7,white,high,7.46,75.0,0.377922998189119,0.07797496260136998,0.3421022622608573,2.421291788380396,1,0
6.9,0.19,0.32,7.9,0.042,30.0,130.0,0.99456,3.4,0.39,10.5,6,white,medium,7.090000000000001,100.0,0.7523093038758214,0.09471097990667555,0.23076745563495665,2.084680976183476,1,2
6.5,0.34,0.46,1.0,0.023,6.0,80.0,0.98865,3.15,0.54,12.9,6,white,medium,6.84,74.0,0.07751337105650725,0.0766335942950159,0.0749990625117186,2.170739447794351,1,2
7.8,0.3,0.36,4.6,0.024,20.0,198.0,0.99222,3.06,0.66,11.9,6,white,medium,8.1,178.0,0.3865221409965549,0.0833728258129569,0.10100959086065221,2.6461940542306435,1,2
6.1,0.6799999999999999,0.52,1.4,0.037,32.0,123.0,0.99022,3.24,0.45,12.0,6,white,medium,6.779999999999999,91.0,0.11665694525456212,0.08251145737855178,0.26016048650010976,2.0919469299598887,1,2
5.2,0.34,0.37,6.2,0.031,42.0,133.0,0.99076,3.25,0.41,12.5,6,white,medium,5.54,91.0,0.4959603231741461,0.07925445964322854,0.31578709934511767,1.7040910489080283,1,2
5.6,0.28,0.4,6.1,0.034,36.0,118.0,0.99144,3.21,0.43,12.1,7,white,high,5.88,82.0,0.5040905710271878,0.08193041897363855,0.30508216032067526,1.8312052320149486,1,0
6.2,0.19,0.38,5.1,0.019,22.0,82.0,0.98961,3.05,0.36,12.5,6,white,medium,6.390000000000001,60.0,0.4079673626109911,0.07916246700263979,0.26828941110474264,2.0943952802359886,1,2
5.7,0.16,0.26,6.3,0.043,28.0,113.0,0.9936,3.06,0.58,9.9,6,white,medium,5.86,85.0,0.6362993637006363,0.10035349964650037,0.2477854178281608,1.914407056517478,1,2
7.6,0.17,0.46,0.9,0.036,63.0,147.0,0.99126,3.02,0.41,10.7,6,white,medium,7.77,84.0,0.08410428931875527,0.09263246425567705,0.4285685131393664,2.5719960278053624,1,2
7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,6,white,medium,7.5,63.0,0.19165069577535204,0.08252978918423465,0.2758588981735842,2.550153009180551,1,2
6.7,0.33,0.36,6.6,0.042,34.0,116.0,0.99123,2.97,0.31,12.2,8,white,high,7.03,82.0,0.5409392672731743,0.08124170149987707,0.29310092154377976,2.3662066644227533,1,0
6.7,0.33,0.34,7.5,0.036,39.0,124.0,0.99123,2.99,0.32,12.4,8,white,high,7.03,85.0,0.6047899362954601,0.07993145714055319,0.3145135926323175,2.3503844867937147,1,0
6.9,0.36,0.35,8.6,0.038,37.0,125.0,0.9916,3.0,0.32,12.4,8,white,high,7.260000000000001,88.0,0.6934924602854609,0.0799612934440771,0.29599763201894386,2.419193602132623,1,0
7.8,0.21,0.34,11.9,0.039,55.0,140.0,0.9959,3.02,0.31,10.3,6,white,medium,8.01,85.0,1.1552276478011845,0.09667993398699155,0.39285433675473747,2.651439920556107,1,2
5.6,0.41,0.22,7.1,0.05,44.0,154.0,0.9931,3.3,0.4,10.5,5,white,medium,6.01,110.0,0.6761260832301685,0.09457194552899724,0.2857124304387634,1.8206604059375948,1,2
7.6,0.15,0.35,4.3,0.051,23.0,98.0,0.99422,3.1,0.44,9.5,6,white,medium,7.75,75.0,0.45258393853278606,0.10464372171350385,0.23469148273997203,2.4991938084488874,1,2
8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.99194,3.0,0.35,10.5,4,white,low,8.7,75.0,0.10475192838777261,0.09446147985906105,0.2924500712257431,2.899033655448184,1,1
6.5,0.24,0.38,1.0,0.027,31.0,90.0,0.98926,3.24,0.36,12.3,6,white,medium,6.74,59.0,0.08129420372327453,0.08042110397528657,0.34444061732647413,2.079605060166615,1,2
8.3,0.16,0.37,7.9,0.025,38.0,107.0,0.99306,2.93,0.37,11.9,6,white,medium,8.46,69.0,0.6638097638853878,0.08344340811696496,0.3551368678797394,2.8863868986693966,1,2
5.5,0.12,0.33,1.0,0.038,23.0,131.0,0.99164,3.25,0.45,9.8,5,white,medium,5.62,108.0,0.1020304050607081,0.10117743087440056,0.175571178845963,1.7286988618886496,1,2
6.2,0.1,0.41,1.0,0.04,17.0,76.0,0.98988,3.14,0.56,11.4,7,white,high,6.3,59.0,0.08771160424524165,0.0868239628102798,0.22368126735174534,2.005730659025788,1,0
6.5,0.21,0.4,7.3,0.041,49.0,115.0,0.99268,3.21,0.43,11.0,6,white,medium,6.71,66.0,0.6635760385419508,0.0902354331424416,0.4260832514499874,2.0896916848333853,1,2
8.7,0.3,0.59,1.7,0.046,10.0,70.0,0.99373,3.06,0.56,10.8,4,white,low,9.0,60.0,0.15739283399685214,0.09200351819275993,0.14285510206997043,2.940215615811826,1,1
6.7,0.18,0.37,1.3,0.027,42.0,125.0,0.98939,3.24,0.37,12.8,7,white,high,6.88,83.0,0.10155456604952738,0.07729005546441683,0.3359973120215038,2.122801604443073,1,0
7.0,0.17,0.36,6.4,0.055,42.0,123.0,0.99318,3.11,0.5,11.0,8,white,high,7.17,81.0,0.5817652940641761,0.09028088355604036,0.341460638531394,2.3047251687560273,1,0
6.6,0.19,0.33,1.8,0.035,42.0,148.0,0.99196,3.15,0.36,10.2,5,white,medium,6.79,106.0,0.1764532888932458,0.09724144691696893,0.2837818663387409,2.1548714693748017,1,2
5.8,0.28,0.3,1.5,0.026,31.0,114.0,0.98952,3.32,0.6,12.5,7,white,high,6.08,83.0,0.11999040076793857,0.07915526757859372,0.2719274392329892,1.8307738632941886,1,0
7.6,0.24,0.44,3.8,0.037,49.0,146.0,0.9911,3.06,0.37,11.6,6,white,medium,7.84,97.0,0.3275579691405913,0.08543229031980003,0.33561413962918063,2.56125449199608,1,2
5.7,0.16,0.32,1.2,0.036,7.0,89.0,0.99111,3.26,0.48,11.0,5,white,medium,5.86,82.0,0.109080992637033,0.09009271884374148,0.07865080167638565,1.7969947868751919,1,2
7.0,0.21,0.42,5.3,0.037,36.0,123.0,0.99321,3.14,0.52,10.9,6,white,medium,7.21,87.0,0.48619392716264564,0.09111182460324742,0.29268054731262344,2.2954473097739574,1,2
6.4,0.22,0.38,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,11.0,7,white,high,6.62,92.0,0.8271975274975002,0.09028815562221618,0.2755883811938489,2.2282059912487377,1,0
7.9,0.34,0.44,6.5,0.027,47.0,126.0,0.99124,2.96,0.37,12.5,6,white,medium,8.24,79.0,0.5199584033277338,0.07929285657147428,0.3730129125959318,2.782843633907464,1,2
6.8,0.21,0.4,6.3,0.032,40.0,121.0,0.99214,3.18,0.53,12.0,7,white,high,7.01,81.0,0.5249562536455296,0.08267144404632948,0.3305757803654515,2.203709525306507,1,0
5.2,0.31,0.36,5.1,0.031,46.0,145.0,0.9897,3.14,0.31,12.4,7,white,high,5.51,99.0,0.4112571566809128,0.07980807999354891,0.31723919145385204,1.7542184017828717,1,0
5.6,0.42,0.34,2.4,0.022,34.0,97.0,0.98915,3.22,0.38,12.8,7,white,high,6.02,63.0,0.18748535270681976,0.07727130692914616,0.3505118503932949,1.8689847873331262,1,0
6.8,0.28,0.34,7.5,0.035,34.0,177.0,0.99692,3.33,0.43,9.1,5,white,medium,7.08,143.0,0.8240852653554556,0.10953961103175476,0.1920893102298857,2.1254878414890426,1,2
6.8,0.45,0.36,5.0,0.033,28.0,156.0,0.991,3.11,0.4,12.4,7,white,high,7.25,128.0,0.40319329086364003,0.07991291024917345,0.17948602893571194,2.3304403728704597,1,0
6.6,0.29,0.39,6.75,0.031,22.0,98.0,0.9913,3.15,0.8,12.9,7,white,high,6.89,76.0,0.5232152546314239,0.07683900472831563,0.22448750522953848,2.1866074262139006,1,0
6.8,0.21,0.42,1.2,0.045,24.0,126.0,0.99234,3.09,0.855,10.9,6,white,medium,7.01,102.0,0.11008164388588203,0.09103201541143015,0.1904746787723907,2.2678744742801684,1,2
6.8,0.25,0.24,1.6,0.045,39.0,164.0,0.99402,3.53,0.58,10.8,5,white,medium,7.05,125.0,0.14813443199703732,0.0920303675585594,0.23780342802787788,1.9966015293118098,1,2
6.4,0.21,0.34,16.05,0.04,56.0,142.0,0.99678,3.11,0.38,10.6,5,white,medium,6.61,86.0,1.5140081124422227,0.09402697858692577,0.3943634199759157,2.1247187399549987,1,2
5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.99458,3.13,0.52,9.0,5,white,medium,6.13,77.0,0.5554938340184424,0.1104966114876125,0.27358232469505006,1.957840945384861,1,2
8.2,0.3,0.44,12.4,0.043,52.0,154.0,0.99452,3.04,0.33,12.0,6,white,medium,8.5,102.0,1.0332472293975503,0.08286976085326223,0.33766014506399306,2.795133179875041,1,2
6.4,0.24,0.32,0.95,0.041,23.0,131.0,0.99033,3.25,0.35,11.8,5,white,medium,6.640000000000001,108.0,0.08050165240233878,0.08391915939327176,0.175571178845963,2.042448477391572,1,2
7.5,0.18,0.45,4.6,0.041,67.0,158.0,0.9927,3.01,0.38,10.6,6,white,medium,7.68,91.0,0.43392132817658713,0.09364210923497784,0.4240479490636135,2.5506476253736303,1,2
5.2,0.335,0.2,1.7,0.033,17.0,74.0,0.99002,3.34,0.48,12.3,6,white,medium,5.535,57.0,0.1382001463295667,0.08048288757011625,0.2297266253158741,1.6566896138880576,1,2
7.1,0.14,0.33,1.0,0.104,20.0,54.0,0.99057,3.19,0.64,11.5,6,white,medium,7.239999999999999,34.0,0.08694896095991653,0.08612903225806452,0.37036351178681876,2.2688812284550295,1,2
7.2,0.13,0.46,1.3,0.044,48.0,111.0,0.99127,2.97,0.45,11.1,5,white,medium,7.33,63.0,0.11710656697594812,0.08929555895865238,0.4324285366798497,2.4671827667452035,1,2
6.5,0.29,0.25,2.5,0.10800000000000001,8.0,111.0,0.9927,3.0,0.44,9.9,4,white,low,6.79,103.0,0.2524997475002525,0.10026259973740027,0.07207142277997496,2.2625791402865714,1,1
6.2,0.35,0.31,2.6,0.036,37.0,92.0,0.98938,3.27,0.53,12.8,7,white,high,6.55,55.0,0.20310913209905476,0.07728927427544724,0.40216954163541696,2.002445735249159,1,0
9.0,0.38,0.53,2.1,0.102,19.0,76.0,0.99001,2.93,0.57,12.9,5,white,medium,9.38,57.0,0.16277807921866522,0.07673901247965274,0.24999671056959774,3.200272944387581,1,2
6.6,0.24,0.38,12.75,0.034,8.0,74.0,0.99386,3.1,0.57,12.9,6,white,medium,6.84,66.0,0.9882954809704674,0.0770374389582203,0.10810664720747017,2.205740083843921,1,2
6.6,0.16,0.34,1.1,0.037,41.0,115.0,0.9899,3.01,0.68,12.0,6,white,medium,6.76,74.0,0.09165902841429882,0.08248479293392218,0.3565186389683568,2.2451012952507474,1,2
5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,6,white,medium,5.8500000000000005,94.0,0.3303276493170253,0.08850102669404518,0.377480943834809,1.8162061471592674,1,2
6.6,0.33,0.4,2.65,0.041,35.0,86.0,0.98916,3.11,0.39,13.3,7,white,high,6.93,51.0,0.19923314036538606,0.0743673408014435,0.40697201195334937,2.227579556412729,1,0
5.7,0.2,0.3,2.5,0.046,38.0,125.0,0.99276,3.34,0.5,9.9,6,white,medium,5.9,87.0,0.2524997475002525,0.10026865973134026,0.3039975680194558,1.7659383418138284,1,2
6.8,0.27,0.37,8.2,0.055,52.0,192.0,0.99586,3.11,0.52,9.5,6,white,medium,7.07,140.0,0.86306704557415,0.10481633512261868,0.27083192275040235,2.2725811636129865,1,2
6.8,0.27,0.42,7.3,0.054,58.0,200.0,0.99556,3.12,0.49,9.4,6,white,medium,7.07,142.0,0.7765131369003297,0.10589937240719073,0.28999855000724994,2.2652995834668377,1,2
6.2,0.2,0.26,1.1,0.047,42.0,119.0,0.99158,3.48,0.6,11.0,7,white,high,6.4,77.0,0.09999090991728025,0.09013544223252432,0.35293821060327224,1.8385521401896008,1,0
6.7,0.13,0.57,6.6,0.056,60.0,150.0,0.99548,2.96,0.43,9.4,6,white,medium,6.83,90.0,0.7020529730879693,0.1058908626741836,0.399997333351111,2.3066531577169878,1,2
6.8,0.21,0.37,7.0,0.038,27.0,107.0,0.99206,2.98,0.82,11.5,6,white,medium,7.01,80.0,0.6086427267194158,0.0862585862098948,0.25233409033560433,2.351559879235156,1,2
6.7,0.31,0.32,14.5,0.038,6.0,79.0,0.99412,3.14,0.34,12.5,5,white,medium,7.01,73.0,1.1599072074234063,0.07952323814094872,0.07594840571638334,2.2317733205985353,1,2
6.2,0.2,0.29,11.8,0.035,21.0,93.0,0.99364,3.18,0.34,11.9,6,white,medium,6.4,72.0,0.9915133182085539,0.08349214351735149,0.2258040236126493,2.0119459289531596,1,2
6.6,0.25,0.34,3.0,0.054,22.0,141.0,0.99338,3.26,0.47,10.4,6,white,medium,6.85,119.0,0.2884338044418806,0.09550812421882512,0.15602726221799845,2.1005826433609323,1,2
6.9,0.22,0.39,6.0,0.035,44.0,141.0,0.99123,3.11,0.33,12.5,6,white,medium,7.12,97.0,0.4799616030717543,0.07929205663546918,0.3120545244359969,2.2886531661845066,1,2
6.4,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,3.18,0.4,11.0,7,white,high,6.630000000000001,104.0,0.4181438051086265,0.09018816471229889,0.2925150169046469,2.0842502357749138,1,0
